genSrc,metro,city,cnt,capacity,areaCnt,areaCapacity,year
태양광,경기,동두천시,36,2687.0,5120,525796.66,2019
태양광,경기,부천시,13,1516.81,5120,525796.66,2019
태양광,경기,성남시,21,1649.52,5120,525796.66,2019
태양광,경기,수원시,65,3988.85,5120,525796.66,2019
태양광,경기,시흥시,89,12731.96,5120,525796.66,2019
태양광,경기,안산시,106,8601.63,5120,525796.66,2019
태양광,경기,안성시,394,51640.93,5120,525796.66,2019
태양광,경기,안양시,13,1294.98,5120,525796.66,2019
태양광,경기,양주시,141,9912.53,5120,525796.66,2019
태양광,경기,양평군,177,11305.85,5120,525796.66,2019
태양광,경기,여주군,95,9725.26,5120,525796.66,2019
태양광,경기,여주시,394,55907.34,5120,525796.66,2019
태양광,경기,연천군,172,28227.84,5120,525796.66,2019
태양광,경기,오산시,25,1873.76,5120,525796.66,2019
태양광,경기,용인시,177,17169.39,5120,525796.66,2019
태양광,경기,의왕시,8,433.07,5120,525796.66,2019
태양광,경기,의정부시,13,410.71,5120,525796.66,2019
태양광,경기,이천시,424,59944.96,5120,525796.66,2019
태양광,경기,파주시,357,30097.14,5120,525796.66,2019
태양광,경기,평택시,380,33066.05,5120,525796.66,2019
태양광,경기,포천시,344,32356.72,5120,525796.66,2019
태양광,경기,하남시,27,2201.24,5120,525796.66,2019
태양광,경기,화성시,700,69298.72,5120,525796.66,2019
태양광,경남,거제시,74,3723.29,3859,524542.38,2019
태양광,경남,거창군,333,51772.64,3859,524542.38,2019
태양광,경남,고성군,217,29050.82,3859,524542.38,2019
태양광,경남,김해시,272,31861.37,3859,524542.38,2019
태양광,경남,남해군,239,19861.84,3859,524542.38,2019
태양광,경남,마산시,2,117.88,3859,524542.38,2019
태양광,경남,밀양시,265,22496.41,3859,524542.38,2019
태양광,경남,사천시,254,30384.48,3859,524542.38,2019
태양광,경남,산청군,227,42140.15,3859,524542.38,2019
태양광,경남,양산시,122,13508.3,3859,524542.38,2019
태양광,경남,의령군,115,27550.9,3859,524542.38,2019
태양광,경남,진주시,205,26261.4,3859,524542.38,2019
태양광,경남,진해시,1,9.6,3859,524542.38,2019
태양광,경남,창녕군,220,42358.0,3859,524542.38,2019
태양광,경남,창원시,253,31299.37,3859,524542.38,2019
태양광,경남,통영시,43,1963.96,3859,524542.38,2019
태양광,경남,하동군,287,39002.4,3859,524542.38,2019
태양광,경남,함안군,205,29505.56,3859,524542.38,2019
태양광,경남,함양군,164,22598.87,3859,524542.38,2019
태양광,경남,합천군,361,59075.14,3859,524542.38,2019
태양광,경북,경산시,264,29589.73,6495,956832.14,2019
태양광,경북,경주시,223,34396.42,6495,956832.14,2019
태양광,경북,고령군,105,9683.36,6495,956832.14,2019
태양광,경북,구미시,444,54796.8,6495,956832.14,2019
태양광,경북,군위군,204,44504.52,6495,956832.14,2019
태양광,경북,김천시,371,57146.89,6495,956832.14,2019
태양광,경북,문경시,183,30765.7,6495,956832.14,2019
태양광,경북,봉화군,207,30505.18,6495,956832.14,2019
태양광,경북,상주시,1149,170350.59,6495,956832.14,2019
태양광,경북,성주군,290,42170.65,6495,956832.14,2019
태양광,경북,안동시,401,57338.33,6495,956832.14,2019
태양광,경북,영덕군,127,31561.36,6495,956832.14,2019
태양광,경북,영양군,197,25142.92,6495,956832.14,2019
태양광,경북,영주시,507,62474.13,6495,956832.14,2019
태양광,경북,영천시,474,75749.32,6495,956832.14,2019
태양광,경북,예천군,403,58009.1,6495,956832.14,2019
태양광,경북,울진군,44,5638.6,6495,956832.14,2019
태양광,경북,의성군,323,65267.81,6495,956832.14,2019
태양광,경북,청도군,100,11066.23,6495,956832.14,2019
태양광,경북,청송군,93,9716.15,6495,956832.14,2019
태양광,경북,칠곡군,197,23259.33,6495,956832.14,2019
태양광,경북,포항시,189,27699.02,6495,956832.14,2019
태양광,광주,광산구,487,87995.48,890,119081.76,2019
태양광,광주,남구,41,3008.68,890,119081.76,2019
태양광,광주,동구,19,1832.5,890,119081.76,2019
태양광,광주,북구,235,19078.37,890,119081.76,2019
태양광,광주,서구,108,7166.73,890,119081.76,2019
태양광,대구,남구,13,221.77,420,36251.05,2019
태양광,대구,달서구,86,9127.94,420,36251.05,2019
태양광,대구,달성군,138,17533.86,420,36251.05,2019
태양광,대구,동구,64,3876.31,420,36251.05,2019
태양광,대구,북구,66,3626.8,420,36251.05,2019
태양광,대구,서구,20,833.21,420,36251.05,2019
태양광,대구,수성구,29,941.16,420,36251.05,2019
태양광,대구,중구,4,90.0,420,36251.05,2019
태양광,대전,대덕구,77,7438.64,302,19035.77,2019
태양광,대전,동구,49,3016.82,302,19035.77,2019
태양광,대전,서구,71,2349.17,302,19035.77,2019
태양광,대전,유성구,63,4650.39,302,19035.77,2019
태양광,대전,중구,42,1580.75,302,19035.77,2019
태양광,부산,강서구,154,27387.35,351,42493.12,2019
태양광,부산,금정구,19,928.46,351,42493.12,2019
태양광,부산,기장군,38,5399.02,351,42493.12,2019
태양광,부산,남구,11,711.85,351,42493.12,2019
태양광,부산,동구,5,115.0,351,42493.12,2019
태양광,부산,동래구,15,679.48,351,42493.12,2019
태양광,부산,부산진구,8,478.5,351,42493.12,2019
태양광,부산,북구,6,341.29,351,42493.12,2019
태양광,부산,사상구,25,1417.07,351,42493.12,2019
태양광,부산,사하구,34,3271.55,351,42493.12,2019
태양광,부산,서구,3,88.52,351,42493.12,2019
태양광,부산,수영구,4,88.0,351,42493.12,2019
태양광,부산,연제구,2,112.85,351,42493.12,2019
태양광,부산,영도구,7,280.55,351,42493.12,2019
태양광,부산,중구,5,170.28,351,42493.12,2019
태양광,부산,해운대구,15,1023.35,351,42493.12,2019
태양광,서울,강남구,16,1519.56,406,21935.09,2019
태양광,서울,강동구,17,686.7,406,21935.09,2019
태양광,서울,강북구,21,685.66,406,21935.09,2019
태양광,서울,강서구,21,1104.78,406,21935.09,2019
태양광,서울,관악구,20,733.4,406,21935.09,2019
태양광,서울,광진구,26,1750.81,406,21935.09,2019
태양광,서울,구로구,22,1067.78,406,21935.09,2019
태양광,서울,금천구,13,688.67,406,21935.09,2019
태양광,서울,노원구,27,1301.53,406,21935.09,2019
태양광,서울,도봉구,21,705.42,406,21935.09,2019
태양광,서울,동대문구,16,524.0,406,21935.09,2019
태양광,서울,동작구,14,502.76,406,21935.09,2019
태양광,서울,마포구,16,680.54,406,21935.09,2019
태양광,서울,서대문구,17,505.3,406,21935.09,2019
태양광,서울,서초구,10,287.69,406,21935.09,2019
태양광,서울,성동구,11,3452.88,406,21935.09,2019
태양광,서울,성북구,24,671.92,406,21935.09,2019
태양광,서울,송파구,18,701.56,406,21935.09,2019
태양광,서울,양천구,11,492.13,406,21935.09,2019
태양광,서울,영등포구,12,1221.72,406,21935.09,2019
태양광,서울,용산구,4,40.0,406,21935.09,2019
태양광,서울,은평구,16,654.75,406,21935.09,2019
태양광,서울,종로구,4,76.0,406,21935.09,2019
태양광,서울,중구,7,934.3,406,21935.09,2019
태양광,서울,중랑구,22,945.23,406,21935.09,2019
태양광,세종,,212,24151.67,212,24151.67,2019
태양광,울산,남구,31,2357.65,224,25475.17,2019
태양광,울산,동구,8,263.0,224,25475.17,2019
태양광,울산,북구,43,5585.0,224,25475.17,2019
태양광,울산,울주군,133,16895.14,224,25475.17,2019
태양광,울산,중구,9,374.38,224,25475.17,2019
태양광,인천,강화군,254,16768.05,500,46345.19,2019
태양광,인천,계양구,5,342.06,500,46345.19,2019
태양광,인천,남구,22,1534.26,500,46345.19,2019
태양광,인천,남동구,37,3658.45,500,46345.19,2019
태양광,인천,동구,2,645.0,500,46345.19,2019
태양광,인천,부평구,11,860.36,500,46345.19,2019
태양광,인천,서구,98,11784.3,500,46345.19,2019
태양광,인천,연수구,15,1725.0,500,46345.19,2019
태양광,인천,옹진군,21,1909.0,500,46345.19,2019
태양광,인천,중구,35,7118.71,500,46345.19,2019
태양광,전남,강진군,586,87791.95,9113,1402895.37,2019
태양광,전남,고흥군,1089,147004.9,9113,1402895.37,2019
태양광,전남,곡성군,260,38529.6,9113,1402895.37,2019
태양광,전남,광양시,238,35261.48,9113,1402895.37,2019
태양광,전남,구례군,31,3060.24,9113,1402895.37,2019
태양광,전남,나주시,647,104977.83,9113,1402895.37,2019
태양광,전남,담양군,317,35023.45,9113,1402895.37,2019
태양광,전남,목포시,158,30743.79,9113,1402895.37,2019
태양광,전남,무안군,578,83760.45,9113,1402895.37,2019
태양광,전남,보성군,277,57824.47,9113,1402895.37,2019
태양광,전남,순천시,529,75734.82,9113,1402895.37,2019
태양광,전남,신안군,135,35538.54,9113,1402895.37,2019
태양광,전남,여수시,219,35950.39,9113,1402895.37,2019
태양광,전남,영광군,222,28809.48,9113,1402895.37,2019
태양광,전남,영암군,781,129642.51,9113,1402895.37,2019
태양광,전남,완도군,478,51888.6,9113,1402895.37,2019
태양광,전남,장성군,396,62578.36,9113,1402895.37,2019
태양광,전남,장흥군,208,40844.59,9113,1402895.37,2019
태양광,전남,진도군,209,35589.43,9113,1402895.37,2019
태양광,전남,함평군,284,41910.71,9113,1402895.37,2019
태양광,전남,해남군,1017,165372.05,9113,1402895.37,2019
태양광,전남,화순군,454,75057.73,9113,1402895.37,2019
태양광,전북,고창군,681,76127.36,14434,1703175.5,2019
태양광,전북,군산시,861,113351.6,14434,1703175.5,2019
태양광,전북,김제시,2718,320668.21,14434,1703175.5,2019
태양광,전북,남원시,1316,172684.62,14434,1703175.5,2019
태양광,전북,무주군,132,16491.2,14434,1703175.5,2019
태양광,전북,부안군,954,121560.63,14434,1703175.5,2019
태양광,전북,순창군,231,26903.31,14434,1703175.5,2019
태양광,전북,완주군,794,102440.15,14434,1703175.5,2019
태양광,전북,익산시,2316,258851.25,14434,1703175.5,2019
태양광,전북,임실군,955,105733.34,14434,1703175.5,2019
태양광,전북,장수군,475,79958.1,14434,1703175.5,2019
태양광,전북,전주시,557,40514.14,14434,1703175.5,2019
태양광,전북,정읍시,2023,213427.18,14434,1703175.5,2019
태양광,전북,진안군,421,54464.41,14434,1703175.5,2019
태양광,제주,서귀포시,65,17567.76,147,32645.21,2019
태양광,제주,제주시,82,15077.45,147,32645.21,2019
태양광,충남,계룡시,9,286.18,7495,955583.22,2019
태양광,충남,공주시,672,73538.38,7495,955583.22,2019
태양광,충남,금산군,452,63412.52,7495,955583.22,2019
태양광,충남,논산시,1229,149146.89,7495,955583.22,2019
태양광,충남,당진시,500,51782.17,7495,955583.22,2019
태양광,충남,보령시,577,72634.05,7495,955583.22,2019
태양광,충남,부여군,833,115171.4,7495,955583.22,2019
태양광,충남,서산시,521,65320.66,7495,955583.22,2019
태양광,충남,서천군,496,61510.69,7495,955583.22,2019
태양광,충남,아산시,482,58525.26,7495,955583.22,2019
태양광,충남,연기군,29,1775.79,7495,955583.22,2019
태양광,충남,예산군,557,59159.09,7495,955583.22,2019
태양광,충남,천안시,334,43849.9,7495,955583.22,2019
태양광,충남,청양군,208,25123.42,7495,955583.22,2019
태양광,충남,태안군,202,39054.66,7495,955583.22,2019
태양광,충남,홍성군,394,75292.16,7495,955583.22,2019
태양광,충북,괴산군,356,33555.45,4383,438337.56,2019
태양광,충북,단양군,140,18671.28,4383,438337.56,2019
태양광,충북,보은군,343,35339.98,4383,438337.56,2019
태양광,충북,영동군,238,35225.23,4383,438337.56,2019
태양광,충북,옥천군,550,48477.84,4383,438337.56,2019
태양광,충북,음성군,350,32138.78,4383,438337.56,2019
태양광,충북,제천시,354,35512.34,4383,438337.56,2019
태양광,충북,증평군,153,14047.57,4383,438337.56,2019
태양광,충북,진천군,235,34034.77,4383,438337.56,2019
태양광,충북,청원군,1,49.55,4383,438337.56,2019
태양광,충북,청주시,922,81874.27,4383,438337.56,2019
태양광,충북,충주시,741,69410.5,4383,438337.56,2019
풍력,강원,강릉시,1,80.0,2,179.0,2019
풍력,강원,홍천군,1,99.0,2,179.0,2019
풍력,경기,안산시,1,21.0,2,76.0,2019
풍력,경기,안성시,1,55.0,2,76.0,2019
풍력,경남,하동군,1,6.0,1,6.0,2019
풍력,부산,기장군,1,8.0,1,8.0,2019
풍력,제주,제주시,1,99.4,1,99.4,2019
풍력,충남,서산시,1,20.0,1,20.0,2019
바이오,강원,원주시,2,1870.0,3,2670.0,2019
바이오,강원,춘천시,1,800.0,3,2670.0,2019
바이오,경기,연천군,1,450.0,2,700.0,2019
바이오,경기,이천시,1,250.0,2,700.0,2019
바이오,경남,양산시,2,1420.0,3,1870.0,2019
바이오,경남,진주시,1,450.0,3,1870.0,2019
바이오,전남,담양군,1,640.0,1,640.0,2019
바이오,전북,고창군,1,80.0,5,1148.0,2019
바이오,전북,군산시,1,498.0,5,1148.0,2019
바이오,전북,김제시,1,50.0,5,1148.0,2019
바이오,전북,정읍시,2,520.0,5,1148.0,2019
바이오,충남,논산시,1,600.0,4,2060.0,2019
바이오,충남,청양군,3,1460.0,4,2060.0,2019
바이오,충북,청주시,1,750.0,1,750.0,2019
폐기물,강원,속초시,1,490.0,2,988.0,2019
폐기물,강원,태백시,1,498.0,2,988.0,2019
폐기물,경기,김포시,1,909.0,1,909.0,2019
폐기물,경남,거창군,1,133.0,3,673.0,2019
폐기물,경남,창원시,1,400.0,3,673.0,2019
폐기물,경남,함양군,1,140.0,3,673.0,2019
폐기물,경북,칠곡군,1,160.0,1,160.0,2019
폐기물,전남,무안군,1,480.0,1,480.0,2019
폐기물,전북,전주시,1,160.0,1,160.0,2019
폐기물,충남,보령시,1,440.0,1,440.0,2019
폐기물,충북,음성군,1,500.0,2,1260.0,2019
폐기물,충북,충주시,1,760.0,2,1260.0,2019
소수력,강원,강릉시,2,870.0,7,2223.0,2019
소수력,강원,고성군,1,180.0,7,2223.0,2019
소수력,강원,양구군,1,180.0,7,2223.0,2019
소수력,강원,철원군,1,465.0,7,2223.0,2019
연료전지,강원,평창군,1,96.0,1,96.0,2019
소수력,강원,홍천군,1,430.0,7,2223.0,2019
소수력,강원,화천군,1,98.0,7,2223.0,2019
소수력,경기,구리시,1,45.0,3,414.0,2019
소수력,경기,안산시,1,9.0,3,414.0,2019
연료전지,경기,안산시,1,880.0,2,1320.0,2019
소수력,경기,안성시,1,360.0,3,414.0,2019
연료전지,경기,포천시,1,440.0,2,1320.0,2019
연료전지,경남,거창군,1,105.0,1,105.0,2019
소수력,경남,산청군,1,150.0,2,249.0,2019
소수력,경남,하동군,1,99.0,2,249.0,2019
소수력,경북,문경시,1,220.0,7,1624.0,2019
소수력,경북,봉화군,1,410.0,7,1624.0,2019
소수력,경북,상주시,1,189.0,7,1624.0,2019
소수력,경북,영주시,2,530.0,7,1624.0,2019
소수력,경북,예천군,1,25.0,7,1624.0,2019
소수력,경북,울진군,1,250.0,7,1624.0,2019
연료전지,경북,칠곡군,2,1078.0,2,1078.0,2019
연료전지,대구,동구,1,297.0,1,297.0,2019
매립지가스(LFG),대전,대덕구,1,99.0,1,99.0,2019
소수력,부산,금정구,1,55.0,2,65.0,2019
소수력,부산,동래구,1,10.0,2,65.0,2019
소수력,서울,강서구,2,100.0,5,416.0,2019
소수력,서울,동작구,1,300.0,5,416.0,2019
소수력,서울,성동구,2,16.0,5,416.0,2019
소수력,전남,담양군,1,35.0,4,194.0,2019
소수력,전남,완도군,2,144.0,4,194.0,2019
소수력,전남,해남군,1,15.0,4,194.0,2019
소수력,전북,순창군,2,110.0,2,110.0,2019
연료전지,전북,완주군,1,840.0,1,840.0,2019
소수력,충남,논산시,1,320.0,4,1470.0,2019
소수력,충남,보령시,1,490.0,4,1470.0,2019
소수력,충남,아산시,1,180.0,4,1470.0,2019
소수력,충남,예산군,1,480.0,4,1470.0,2019
소수력,충북,보은군,1,600.0,1,600.0,2019
매립지가스(LFG),충북,충주시,1,95.0,1,95.0,2019
태양광,강원,강릉시,378,55804.0,5633,803847.0,2020
태양광,강원,고성군,354,78213.0,5633,803847.0,2020
태양광,강원,동해시,62,6662.0,5633,803847.0,2020
태양광,강원,삼척시,238,41317.0,5633,803847.0,2020
태양광,강원,속초시,45,3760.0,5633,803847.0,2020
태양광,강원,양구군,626,71831.0,5633,803847.0,2020
태양광,강원,양양군,62,10942.0,5633,803847.0,2020
태양광,강원,영월군,222,29391.0,5633,803847.0,2020
태양광,강원,원주시,609,60746.0,5633,803847.0,2020
태양광,강원,인제군,562,76724.0,5633,803847.0,2020
태양광,강원,정선군,162,27523.0,5633,803847.0,2020
태양광,강원,철원군,427,76695.0,5633,803847.0,2020
태양광,강원,춘천시,357,29531.0,5633,803847.0,2020
태양광,강원,태백시,63,22189.0,5633,803847.0,2020
태양광,강원,평창군,281,55740.0,5633,803847.0,2020
태양광,강원,홍천군,611,62921.0,5633,803847.0,2020
태양광,강원,화천군,289,54438.0,5633,803847.0,2020
태양광,강원,횡성군,285,39420.0,5633,803847.0,2020
태양광,경기,가평군,235,21509.38,6988,722094.12,2020
태양광,경기,고양시,219,16208.28,6988,722094.12,2020
태양광,경기,과천시,4,244.0,6988,722094.12,2020
태양광,경기,광명시,14,1194.18,6988,722094.12,2020
태양광,경기,광주시,211,15101.91,6988,722094.12,2020
태양광,경기,구리시,11,996.0,6988,722094.12,2020
태양광,경기,군포시,14,2825.15,6988,722094.12,2020
태양광,경기,김포시,399,34689.27,6988,722094.12,2020
태양광,경기,남양주시,117,8593.44,6988,722094.12,2020
태양광,경기,동두천시,41,3791.0,6988,722094.12,2020
태양광,경기,부천시,20,2024.81,6988,722094.12,2020
태양광,경기,성남시,30,3286.02,6988,722094.12,2020
태양광,경기,수원시,80,5653.85,6988,722094.12,2020
태양광,경기,시흥시,120,16108.96,6988,722094.12,2020
태양광,경기,안산시,130,10746.53,6988,722094.12,2020
태양광,경기,안성시,633,77381.93,6988,722094.12,2020
태양광,경기,안양시,16,1812.98,6988,722094.12,2020
태양광,경기,양주시,188,13061.78,6988,722094.12,2020
태양광,경기,양평군,233,14848.85,6988,722094.12,2020
태양광,경기,여주시,631,88573.6,6988,722094.12,2020
태양광,경기,연천군,313,47884.98,6988,722094.12,2020
태양광,경기,오산시,37,2837.87,6988,722094.12,2020
태양광,경기,용인시,227,21094.39,6988,722094.12,2020
태양광,경기,의왕시,11,994.07,6988,722094.12,2020
태양광,경기,의정부시,14,675.71,6988,722094.12,2020
태양광,경기,이천시,555,79499.96,6988,722094.12,2020
태양광,경기,파주시,481,39245.62,6988,722094.12,2020
태양광,경기,평택시,475,44879.69,6988,722094.12,2020
태양광,경기,포천시,470,47992.23,6988,722094.12,2020
태양광,경기,하남시,37,3089.24,6988,722094.12,2020
태양광,경기,화성시,1022,95248.44,6988,722094.12,2020
태양광,경남,거제시,95,5744.0,5651,754389.67,2020
태양광,경남,거창군,494,71406.0,5651,754389.67,2020
태양광,경남,고성군,257,31649.0,5651,754389.67,2020
태양광,경남,김해시,329,36933.37,5651,754389.67,2020
태양광,경남,남해군,359,28149.0,5651,754389.67,2020
태양광,경남,밀양시,392,31715.0,5651,754389.67,2020
태양광,경남,사천시,330,38887.0,5651,754389.67,2020
태양광,경남,산청군,343,57161.0,5651,754389.67,2020
태양광,경남,양산시,151,15059.3,5651,754389.67,2020
태양광,경남,의령군,172,44436.0,5651,754389.67,2020
태양광,경남,진주시,322,38020.0,5651,754389.67,2020
태양광,경남,창녕군,314,52383.0,5651,754389.67,2020
태양광,경남,창원시,322,41275.0,5651,754389.67,2020
태양광,경남,통영시,60,3906.0,5651,754389.67,2020
태양광,경남,하동군,558,89762.0,5651,754389.67,2020
태양광,경남,함안군,278,39397.0,5651,754389.67,2020
태양광,경남,함양군,251,35421.0,5651,754389.67,2020
태양광,경남,합천군,624,93086.0,5651,754389.67,2020
태양광,경북,경산시,437,47304.36,10199,1403801.51,2020
태양광,경북,경주시,387,49171.7,10199,1403801.51,2020
태양광,경북,고령군,158,14232.36,10199,1403801.51,2020
태양광,경북,구미시,910,107523.05,10199,1403801.51,2020
태양광,경북,군위군,358,72199.52,10199,1403801.51,2020
태양광,경북,김천시,696,102226.83,10199,1403801.51,2020
태양광,경북,문경시,337,46851.53,10199,1403801.51,2020
태양광,경북,봉화군,331,51236.88,10199,1403801.51,2020
태양광,경북,상주시,1470,212917.43,10199,1403801.51,2020
태양광,경북,성주군,380,49406.94,10199,1403801.51,2020
태양광,경북,안동시,620,79713.31,10199,1403801.51,2020
태양광,경북,영덕군,253,60495.36,10199,1403801.51,2020
태양광,경북,영양군,282,31618.92,10199,1403801.51,2020
태양광,경북,영주시,755,95095.39,10199,1403801.51,2020
태양광,경북,영천시,619,92497.32,10199,1403801.51,2020
태양광,경북,예천군,697,92922.1,10199,1403801.51,2020
태양광,경북,울진군,59,6671.6,10199,1403801.51,2020
태양광,경북,의성군,537,94539.81,10199,1403801.51,2020
태양광,경북,청도군,146,13826.24,10199,1403801.51,2020
태양광,경북,청송군,188,17489.15,10199,1403801.51,2020
태양광,경북,칠곡군,334,32900.33,10199,1403801.51,2020
태양광,경북,포항시,245,32961.38,10199,1403801.51,2020
태양광,광주,광산구,593,100279.79,1097,137023.09,2020
태양광,광주,남구,55,3623.68,1097,137023.09,2020
태양광,광주,동구,24,1953.5,1097,137023.09,2020
태양광,광주,북구,288,23069.87,1097,137023.09,2020
태양광,광주,서구,137,8096.25,1097,137023.09,2020
태양광,대구,남구,24,442.8,582,49377.0,2020
태양광,대구,달서구,120,12764.0,582,49377.0,2020
태양광,대구,달성군,189,22695.79,582,49377.0,2020
태양광,대구,동구,88,5725.31,582,49377.0,2020
태양광,대구,북구,95,5350.8,582,49377.0,2020
태양광,대구,서구,28,1273.14,582,49377.0,2020
태양광,대구,수성구,31,981.16,582,49377.0,2020
태양광,대구,중구,7,144.0,582,49377.0,2020
태양광,대전,대덕구,94,8165.64,375,21844.77,2020
태양광,대전,동구,59,3416.82,375,21844.77,2020
태양광,대전,서구,93,3054.17,375,21844.77,2020
태양광,대전,유성구,82,5498.39,375,21844.77,2020
태양광,대전,중구,47,1709.75,375,21844.77,2020
태양광,부산,강서구,194,32707.35,433,49964.34,2020
태양광,부산,금정구,25,1097.46,433,49964.34,2020
태양광,부산,기장군,48,6002.02,433,49964.34,2020
태양광,부산,남구,11,711.85,433,49964.34,2020
태양광,부산,동구,7,150.0,433,49964.34,2020
태양광,부산,동래구,16,704.48,433,49964.34,2020
태양광,부산,부산진구,9,495.5,433,49964.34,2020
태양광,부산,북구,7,370.29,433,49964.34,2020
태양광,부산,사상구,32,1973.07,433,49964.34,2020
태양광,부산,사하구,40,3698.77,433,49964.34,2020
태양광,부산,서구,3,88.52,433,49964.34,2020
태양광,부산,수영구,6,198.0,433,49964.34,2020
태양광,부산,연제구,5,200.85,433,49964.34,2020
태양광,부산,영도구,8,327.55,433,49964.34,2020
태양광,부산,중구,5,170.28,433,49964.34,2020
태양광,부산,해운대구,17,1068.35,433,49964.34,2020
태양광,서울,강남구,19,1644.56,463,26336.44,2020
태양광,서울,강동구,19,720.7,463,26336.44,2020
태양광,서울,강북구,21,685.66,463,26336.44,2020
태양광,서울,강서구,25,1991.78,463,26336.44,2020
태양광,서울,관악구,22,780.4,463,26336.44,2020
태양광,서울,광진구,29,2007.81,463,26336.44,2020
태양광,서울,구로구,23,1087.78,463,26336.44,2020
태양광,서울,금천구,15,726.02,463,26336.44,2020
태양광,서울,노원구,32,2522.53,463,26336.44,2020
태양광,서울,도봉구,23,799.42,463,26336.44,2020
태양광,서울,동대문구,20,617.0,463,26336.44,2020
태양광,서울,동작구,17,547.76,463,26336.44,2020
태양광,서울,마포구,16,680.54,463,26336.44,2020
태양광,서울,서대문구,18,537.3,463,26336.44,2020
태양광,서울,서초구,15,616.69,463,26336.44,2020
태양광,서울,성동구,11,3452.88,463,26336.44,2020
태양광,서울,성북구,24,671.92,463,26336.44,2020
태양광,서울,송파구,25,1064.56,463,26336.44,2020
태양광,서울,양천구,13,555.13,463,26336.44,2020
태양광,서울,영등포구,14,1392.72,463,26336.44,2020
태양광,서울,용산구,4,103.0,463,26336.44,2020
태양광,서울,은평구,23,976.75,463,26336.44,2020
태양광,서울,종로구,4,76.0,463,26336.44,2020
태양광,서울,중구,7,934.3,463,26336.44,2020
태양광,서울,중랑구,24,1143.23,463,26336.44,2020
태양광,세종,,258,27122.22,258,27122.22,2020
태양광,울산,남구,41,3130.65,314,35401.5,2020
태양광,울산,동구,11,342.0,314,35401.5,2020
태양광,울산,북구,56,6869.0,314,35401.5,2020
태양광,울산,울주군,195,24641.47,314,35401.5,2020
태양광,울산,중구,11,418.38,314,35401.5,2020
태양광,인천,강화군,290,18559.05,585,54059.15,2020
태양광,인천,계양구,11,1102.06,585,54059.15,2020
태양광,인천,남구,24,1572.26,585,54059.15,2020
태양광,인천,남동구,43,4756.6,585,54059.15,2020
태양광,인천,동구,3,663.0,585,54059.15,2020
태양광,인천,부평구,12,914.36,585,54059.15,2020
태양광,인천,서구,113,13967.11,585,54059.15,2020
태양광,인천,연수구,17,2063.0,585,54059.15,2020
태양광,인천,옹진군,24,1963.0,585,54059.15,2020
태양광,인천,중구,48,8498.71,585,54059.15,2020
태양광,전남,강진군,835,119864.45,13176,1940452.16,2020
태양광,전남,고흥군,1328,166401.37,13176,1940452.16,2020
태양광,전남,곡성군,346,44159.1,13176,1940452.16,2020
태양광,전남,광양시,395,53645.48,13176,1940452.16,2020
태양광,전남,구례군,58,3993.24,13176,1940452.16,2020
태양광,전남,나주시,976,157899.09,13176,1940452.16,2020
태양광,전남,담양군,382,38537.45,13176,1940452.16,2020
태양광,전남,목포시,188,35049.21,13176,1940452.16,2020
태양광,전남,무안군,908,122149.39,13176,1940452.16,2020
태양광,전남,보성군,390,81099.51,13176,1940452.16,2020
태양광,전남,순천시,860,113422.82,13176,1940452.16,2020
태양광,전남,신안군,189,55222.18,13176,1940452.16,2020
태양광,전남,여수시,389,52142.89,13176,1940452.16,2020
태양광,전남,영광군,336,36981.02,13176,1940452.16,2020
태양광,전남,영암군,1329,218664.31,13176,1940452.16,2020
태양광,전남,완도군,512,53716.6,13176,1940452.16,2020
태양광,전남,장성군,546,80577.36,13176,1940452.16,2020
태양광,전남,장흥군,356,56330.99,13176,1940452.16,2020
태양광,전남,진도군,462,69314.43,13176,1940452.16,2020
태양광,전남,함평군,378,57144.05,13176,1940452.16,2020
태양광,전남,해남군,1362,222421.19,13176,1940452.16,2020
태양광,전남,화순군,651,101716.03,13176,1940452.16,2020
태양광,전북,고창군,907,103044.36,20851,2445377.82,2020
태양광,전북,군산시,1240,160485.87,20851,2445377.82,2020
태양광,전북,김제시,3424,398611.44,20851,2445377.82,2020
태양광,전북,남원시,2157,284346.9,20851,2445377.82,2020
태양광,전북,무주군,245,26271.2,20851,2445377.82,2020
태양광,전북,부안군,1333,157080.88,20851,2445377.82,2020
태양광,전북,순창군,392,42907.31,20851,2445377.82,2020
태양광,전북,완주군,1186,144990.38,20851,2445377.82,2020
태양광,전북,익산시,3176,355536.5,20851,2445377.82,2020
태양광,전북,임실군,1440,159090.27,20851,2445377.82,2020
태양광,전북,장수군,982,148334.98,20851,2445377.82,2020
태양광,전북,전주시,642,44378.78,20851,2445377.82,2020
태양광,전북,정읍시,2965,326918.54,20851,2445377.82,2020
태양광,전북,진안군,762,93380.41,20851,2445377.82,2020
태양광,제주,서귀포시,232,58853.0,519,123474.0,2020
태양광,제주,제주시,287,64621.0,519,123474.0,2020
태양광,충남,계룡시,14,532.18,11536,1407364.52,2020
태양광,충남,공주시,1010,103684.38,11536,1407364.52,2020
태양광,충남,금산군,779,96539.64,11536,1407364.52,2020
태양광,충남,논산시,1956,231540.34,11536,1407364.52,2020
태양광,충남,당진시,681,65342.17,11536,1407364.52,2020
태양광,충남,보령시,768,99265.49,11536,1407364.52,2020
태양광,충남,부여군,1186,168942.58,11536,1407364.52,2020
태양광,충남,서산시,753,96705.97,11536,1407364.52,2020
